SOURCE,TARGET,TYPE,WEIGHT
0,0,undirected,1.0
0,1,undirected,0.8170115836966393
0,2,undirected,0.9549149265502036
0,3,undirected,0.8062528715778552
0,4,undirected,0.974049679712246
0,5,undirected,0.844564285542004
0,6,undirected,0.9644187799131057
0,7,undirected,0.9536103634804785
0,8,undirected,0.8824290950688333
0,9,undirected,0.9989015668268
0,10,undirected,0.962292234262879
0,11,undirected,0.8420665599044324
0,12,undirected,0.964745493107925
0,13,undirected,0.9597917837347604
0,14,undirected,0.994959718528332
0,15,undirected,0.9950866536759462
0,16,undirected,0.9311871329699036
0,17,undirected,0.8572423059941279
0,18,undirected,0.805708580449462
0,19,undirected,0.8705666181921567
0,20,undirected,0.9323101798703456
0,21,undirected,0.9599430616900806
0,22,undirected,0.9973302543273478
0,23,undirected,0.9423041878693664
0,24,undirected,0.8567139660887715
0,25,undirected,0.993189703890396
0,26,undirected,0.9135376667114716
0,27,undirected,0.817992197431597
0,28,undirected,0.9529752211843204
0,29,undirected,0.8725287732577885
0,30,undirected,0.9692385079785444
0,31,undirected,0.980879477085321
1,1,undirected,1.0
1,2,undirected,0.7184519148990067
1,3,undirected,0.5696328953847414
1,4,undirected,0.6915138958651063
1,5,undirected,0.5753354278207735
1,6,undirected,0.6779217531025313
1,7,undirected,0.6999815500792083
1,8,undirected,0.6144765806322474
1,9,undirected,0.8307054501114376
1,10,undirected,0.6787716652194611
1,11,undirected,0.5961338485191714
1,12,undirected,0.7236823631775459
1,13,undirected,0.6649103796450496
1,14,undirected,0.7622146703791508
1,15,undirected,0.7648501130119797
1,16,undirected,0.6294793864252952
1,17,undirected,0.6094364371425819
1,18,undirected,0.9996275396055024
1,19,undirected,0.5901335199611163
1,20,undirected,0.6519322531122336
1,21,undirected,0.6926091900031254
1,22,undirected,0.7805245544916107
1,23,undirected,0.6248000043683347
1,24,undirected,0.6006822268989686
1,25,undirected,0.7518010157880287
1,26,undirected,0.6258966632418282
1,27,undirected,0.6312299264127805
1,28,undirected,0.7029740259598656
1,29,undirected,0.6086389181426464
1,30,undirected,0.7331548414205715
1,31,undirected,0.7967345723566639
2,2,undirected,1.0000000000000002
2,3,undirected,0.937835173912232
2,4,undirected,0.977053081873079
2,5,undirected,0.9631668576036034
2,6,undirected,0.9854090862084044
2,7,undirected,0.9988038731886664
2,8,undirected,0.9811974330880484
2,9,undirected,0.9460917723471588
2,10,undirected,0.988588967639964
2,11,undirected,0.9624064787147176
2,12,undirected,0.9987209172038676
2,13,undirected,0.9825755921195332
2,14,undirected,0.9616406777952452
2,15,undirected,0.9665679241124792
2,16,undirected,0.986860799589062
2,17,undirected,0.9701782591711164
2,18,undirected,0.7052320244292233
2,19,undirected,0.9679265268376912
2,20,undirected,0.9925917704386892
2,21,undirected,0.9953924113023586
2,22,undirected,0.9495489344235732
2,23,undirected,0.9716085807034516
2,24,undirected,0.9677273335364848
