SOURCE,TARGET,TYPE,WEIGHT
0,0,undirected,0.9999999999999998
0,1,undirected,0.9134249997305068
0,2,undirected,0.8628769232863652
0,3,undirected,0.5905362034155078
0,4,undirected,0.8376010528342873
0,5,undirected,0.960976468944296
0,6,undirected,0.9555631175432624
0,7,undirected,0.9689866341904808
0,8,undirected,0.962629990518827
0,9,undirected,0.9632530234925076
0,10,undirected,0.9789512959684392
0,11,undirected,0.97729044440777
0,12,undirected,0.9991844937582144
0,13,undirected,0.99127872113781
0,14,undirected,0.9943450518925722
0,15,undirected,0.9985343737646112
0,16,undirected,0.8420210562404982
0,17,undirected,0.9795193537824004
0,18,undirected,0.981232503791172
0,19,undirected,0.940839525316254
0,20,undirected,0.9845423883823406
0,21,undirected,0.614935826248011
0,22,undirected,0.959554642562163
0,23,undirected,0.9947604047220066
0,24,undirected,0.9741655868294008
0,25,undirected,0.9746053741956592
0,26,undirected,0.9532518425424013
0,27,undirected,0.9259750589963838
1,1,undirected,1.0
1,2,undirected,0.9760525997012208
1,3,undirected,0.6980146603713976
1,4,undirected,0.960966180791715
1,5,undirected,0.9771560061886004
1,6,undirected,0.9875867462414788
1,7,undirected,0.9826717576814924
1,8,undirected,0.9869515782010762
1,9,undirected,0.9800934421684848
1,10,undirected,0.9694994234778336
1,11,undirected,0.9750384737278
1,12,undirected,0.9187049245678028
1,13,undirected,0.8655599676207687
1,14,undirected,0.9386941215153192
1,15,undirected,0.9264788955755812
1,16,undirected,0.9627596518273358
1,17,undirected,0.9734326962926596
1,18,undirected,0.9676265432177226
1,19,undirected,0.988031403791982
1,20,undirected,0.9508061075805828
1,21,undirected,0.7214368324979905
1,22,undirected,0.971739949329402
1,23,undirected,0.9427463856319012
1,24,undirected,0.9647308439196978
1,25,undirected,0.8562320865627254
1,26,undirected,0.9862946413962672
1,27,undirected,0.986507006522334
2,2,undirected,0.9999999999999996
2,3,undirected,0.8100448121707677
2,4,undirected,0.9974515976263412
2,5,undirected,0.9654875498724208
2,6,undirected,0.94806229339592
2,7,undirected,0.9428184543201766
2,8,undirected,0.946650595162966
2,9,undirected,0.964059431723174
2,10,undirected,0.9417738798698202
2,11,undirected,0.93056801610896
2,12,undirected,0.8716775645355864
2,13,undirected,0.811475828697993
2,14,undirected,0.8897512409280062
2,15,undirected,0.8759520075718356
2,16,undirected,0.997778148017771
2,17,undirected,0.9379653419178048
2,18,undirected,0.9185686581921696
2,19,undirected,0.9798307928475856
2,20,undirected,0.8835437722521913
2,21,undirected,0.832723920634459
2,22,undirected,0.9654163507045178
2,23,undirected,0.9025982707534784
2,24,undirected,0.9019783070749418
2,25,undirected,0.7907975838756203
2,26,undirected,0.9737786624256006
2,27,undirected,0.9845248783136304
3,3,undirected,1.0000000000000002
3,4,undirected,0.8347146556553474
3,5,undirected,0.7253530281012603
3,6,undirected,0.6416660926160672
3,7,undirected,0.6457008261908986
3,8,undirected,0.6474254763137878
3,9,undirected,0.7159844813029431
3,10,undirected,0.6828700062669415
3,11,undirected,0.6297961549608084
3,12,undirected,0.5993314372253697
3,13,undirected,0.5555219574968601
3,14,undirected,0.6155536518983479
3,15,undirected,0.594290971064057
3,16,undirected,0.834441112929626
3,17,undirected,0.6605574967886424
3,18,undirected,0.61966181492866
3,19,undirected,0.7580037898022899
3,20,undirected,0.5616756737325657
3,21,undirected,0.9985725369234074
3,22,undirected,0.7438573692653757
3,23,undirected,0.632591736241119
3,24,undirected,0.577629765923513
3,25,undirected,0.5184671304337739
3,26,undirected,0.7383952736841943
3,27,undirected,0.7825801256218603
4,4,undirected,1.0
4,5,undirected,0.9524177434385798
4,6,undirected,0.9256086234218202
4,7,undirected,0.9212584304353536
4,8,undirected,0.9249960352027085
4,9,undirected,0.9498376400946876
4,10,undirected,0.9239471343653568
4,11,undirected,0.9074808587265852
4,12,undirected,0.8477939313625311
4,13,undirected,0.7877202103410533
4,14,undirected,0.8679861764864353
4,15,undirected,0.8515780580880368
4,16,undirected,0.9999121274428387
4,17,undirected,0.9193328253945238
4,18,undirected,0.8958457552981357
4,19,undirected,0.9686410834555034
4,20,undirected,0.85532691801021
4,21,undirected,0.8561976233684729
4,22,undirected,0.9543464676575016
4,23,undirected,0.8811355927038729
4,24,undirected,0.8759713200923358
4,25,undirected,0.7658596705181038
4,26,undirected,0.960462859909982
4,27,undirected,0.9765835487242104
5,5,undirected,1.0
5,6,undirected,0.9855148924761074
5,7,undirected,0.9899359847749216
5,8,undirected,0.9880617275272464
5,9,undirected,0.9996912680809374
5,10,undirected,0.9962492443130962
5,11,undirected,0.987584019698709
5,12,undirected,0.9673297685585954
5,13,undirected,0.9283631679507054
5,14,undirected,0.975322088694379
5,15,undirected,0.9690593913397147
5,16,undirected,0.9549125285277386
5,17,undirected,0.9933509410709472
5,18,undirected,0.9845915714720356
5,19,undirected,0.9952957176391768
5,20,undirected,0.9628326498088852
5,21,undirected,0.7505231717007967
5,22,undirected,0.9981861420755695
5,23,undirected,0.9825466233134728
5,24,undirected,0.9659678795560972
5,25,undirected,0.9026473607676516
5,26,undirected,0.9979872710294788
5,27,undirected,0.9893192858656926
6,6,undirected,1.0000000000000002
6,7,undirected,0.9982241127568966
6,8,undirected,0.9990767700381212
6,9,undirected,0.9885517653415812
6,10,undirected,0.9884359097788104
6,11,undirected,0.9959868322342056
6,12,undirected,0.9597654028700237
6,13,undirected,0.9129767358446984
6,14,undirected,0.9696319197079524
6,15,undirected,0.96495160327066
6,16,undirected,0.928310511041934
6,17,undirected,0.9899526835733896
6,18,undirected,0.9906731521755716
6,19,undirected,0.9836599446734766
6,20,undirected,0.9796416103066016
6,21,undirected,0.6682604058015204
6,22,undirected,0.9778979986932068
6,23,undirected,0.974774943522575
6,24,undirected,0.983242736857131
6,25,undirected,0.8951672412241122
6,26,undirected,0.9882103711023814
6,27,undirected,0.973650661428784
7,7,undirected,1.0
7,8,undirected,0.999423763952531
7,9,undirected,0.9926726935781064
7,10,undirected,0.994657475072431
7,11,undirected,0.9991066865009646
7,12,undirected,0.972993518164962
7,13,undirected,0.9332344369084792
7,14,undirected,0.981722725622638
7,15,undirected,0.977165040129958
7,16,undirected,0.9242599123010878
7,17,undirected,0.996236868614374
7,18,undirected,0.9963174643163468
7,19,undirected,0.9854960402550832
7,20,undirected,0.9861392233706094
7,21,undirected,0.6716173296084079
7,22,undirected,0.984349203099321
7,23,undirected,0.9854193324927822
7,24,undirected,0.9876348717994154
7,25,undirected,0.9150285641779358
7,26,undirected,0.9906254609528916
7,27,undirected,0.9755930702418096
8,8,undirected,1.0000000000000002
8,9,undirected,0.9912143786345884
8,10,undirected,0.9917068168176686
8,11,undirected,0.9977490813111816
8,12,undirected,0.966434516384886
8,13,undirected,0.9245023785075046
8,14,undirected,0.97673235226575
8,15,undirected,0.9717290982966704
8,16,undirected,0.9279090394955456
8,17,undirected,0.9940562906483926
8,18,undirected,0.9939163438046086
8,19,undirected,0.98627194808182
8,20,undirected,0.9844714477879908
8,21,undirected,0.6730044458263644
8,22,undirected,0.982048337996524
8,23,undirected,0.9803886519697316
8,24,undirected,0.9880249305744908
8,25,undirected,0.9088309010755016
8,26,undirected,0.9904127827899708
8,27,undirected,0.9769685239905814
9,9,undirected,1.0
9,10,undirected,0.9970390393631544
9,11,undirected,0.9904303548260952
9,12,undirected,0.9690811530308236
9,13,undirected,0.93055107139549
9,14,undirected,0.9775593628967872
9,15,undirected,0.9714598911389808
9,16,undirected,0.9524242850117028
9,17,undirected,0.9951932799199512
9,18,undirected,0.9874008631592406
9,19,undirected,0.9957421155300382
9,20,undirected,0.968063725018358
9,21,undirected,0.7410225241144622
9,22,undirected,0.9977103151579522
9,23,undirected,0.9840320724592702
9,24,undirected,0.9714786756996314
9,25,undirected,0.9072056816601552
9,26,undirected,0.9984869499836652
9,27,undirected,0.989477701751029
10,10,undirected,1.0
10,11,undirected,0.9952550993009872
10,12,undirected,0.9836769258211596
10,13,undirected,0.9506132972716156
10,14,undirected,0.989445697110735
10,15,undirected,0.9852428721800268
10,16,undirected,0.9271214012296788
10,17,undirected,0.9983088514758296
10,18,undirected,0.9946791396528016
10,19,undirected,0.987595177983316
10,20,undirected,0.9798200306502758
10,21,undirected,0.7079208111852795
10,22,undirected,0.9932288934603988
10,23,undirected,0.9938973003580523
10,24,undirected,0.9784209696910224
10,25,undirected,0.9262296662714884
10,26,undirected,0.9929766179346482
10,27,undirected,0.9784624923535644
11,11,undirected,1.0
11,12,undirected,0.9804863174020512
11,13,undirected,0.944923556139362
11,14,undirected,0.9873464520138544
11,15,undirected,0.9842505675729322
11,16,undirected,0.9107548408422452
11,17,undirected,0.9969150918884208
11,18,undirected,0.9982688720384936
11,19,undirected,0.9802479600308992
11,20,undirected,0.9907876380253487
11,21,undirected,0.6557906059634089
11,22,undirected,0.9815191905464882
11,23,undirected,0.9901289456990474
11,24,undirected,0.9902955483836412
11,25,undirected,0.9271350685025016
11,26,undirected,0.9868606204842176
11,27,undirected,0.9689594641531362
12,12,undirected,1.0
12,13,undirected,0.9886382972505656
12,14,undirected,0.9960204088040469
12,15,undirected,0.9992048639721152
12,16,undirected,0.8520927037911068
12,17,undirected,0.9833949985583514
12,18,undirected,0.9845586724223608
12,19,undirected,0.9468856318596476
12,20,undirected,0.9837710591443334
12,21,undirected,0.6244266816837027
12,22,undirected,0.9657849838236776
12,23,undirected,0.997202765456767
12,24,undirected,0.9734814606164268
12,25,undirected,0.9677728522026332
12,26,undirected,0.9586306603724316
12,27,undirected,0.9320592603369174
13,13,undirected,1.0
13,14,undirected,0.9812897262815994
13,15,undirected,0.9864972431262208
13,16,undirected,0.7927268183140687
13,17,undirected,0.9533765454038592
13,18,undirected,0.9539600241513434
13,19,undirected,0.9030377383108434
13,20,undirected,0.9631944726779929
13,21,undirected,0.5778353416994836
13,22,undirected,0.930702571433663
13,23,undirected,0.9774319608229312
13,24,undirected,0.9501989995221825
13,25,undirected,0.9886948816852632
13,26,undirected,0.917192943565678
13,27,undirected,0.8889153614114221
14,14,undirected,1.0
14,15,undirected,0.9974330030388888
14,16,undirected,0.8721894656038794
14,17,undirected,0.9916392448454548
14,18,undirected,0.9926694423724516
14,19,undirected,0.9605941804088298
14,20,undirected,0.9897926327583524
14,21,undirected,0.6388903050966067
14,22,undirected,0.9728830022991825
14,23,undirected,0.997568695578146
14,24,undirected,0.9834010177606538
14,25,undirected,0.9650226516173384
14,26,undirected,0.9693185282820392
14,27,undirected,0.9493753356728378
15,15,undirected,1.0
15,16,undirected,0.8558743335311396
15,17,undirected,0.986410941960676
15,18,undirected,0.9879099450759388
15,19,undirected,0.9507511672227104
15,20,undirected,0.988788942824544
15,21,undirected,0.6192133933346246
15,22,undirected,0.9667533966215964
15,23,undirected,0.9976780354812914
15,24,undirected,0.980435368880623
15,25,undirected,0.969131538598943
15,26,undirected,0.9615699627172252
15,27,undirected,0.9361345556141236
16,16,undirected,1.0
16,17,undirected,0.9226178793238378
16,18,undirected,0.8995657250128549
16,19,undirected,0.9709024905971873
16,20,undirected,0.8594152609634453
16,21,undirected,0.8558197191393564
16,22,undirected,0.9568608783923668
16,23,undirected,0.8850829240460614
16,24,undirected,0.8796179841785562
16,25,undirected,0.7706209669496255
16,26,undirected,0.9628201728808672
16,27,undirected,0.978579768824624
17,17,undirected,1.0
17,18,undirected,0.9972912845125544
17,19,undirected,0.9860066664906996
17,20,undirected,0.9863945381037018
17,21,undirected,0.6853605378383322
17,22,undirected,0.9901584546431176
17,23,undirected,0.9934705960848068
17,24,undirected,0.987042912399043
17,25,undirected,0.9357554251425856
17,26,undirected,0.9912615642183744
17,27,undirected,0.977572456932831
18,18,undirected,1.0000000000000002
18,19,undirected,0.975540671503658
18,20,undirected,0.992492508574028
18,21,undirected,0.6446853842995042
18,22,undirected,0.9789254041162015
18,23,undirected,0.9926684171018548
18,24,undirected,0.990113803675022
18,25,undirected,0.9357657398649196
18,26,undirected,0.9823939465423072
18,27,undirected,0.9646007757629668
19,19,undirected,1.0
19,20,undirected,0.9535656544997142
19,21,undirected,0.7802695721345295
19,22,undirected,0.994522572755247
19,23,undirected,0.9668906060100598
19,24,undirected,0.9616562058733352
19,25,undirected,0.8830233708960689
19,26,undirected,0.9988140612490896
19,27,undirected,0.9980413968180688
20,20,undirected,1.0
20,21,undirected,0.5856653786232143
20,22,undirected,0.9572568874930064
20,23,undirected,0.9863933747319272
20,24,undirected,0.9969494379851656
20,25,undirected,0.9581318954083228
20,26,undirected,0.9625866433512076
20,27,undirected,0.940565446645419
21,21,undirected,1.0
21,22,undirected,0.7679447220953423
21,23,undirected,0.6577836299543152
21,24,undirected,0.6013502302498017
21,25,undirected,0.5382765927201499
21,26,undirected,0.7619712129586331
