SOURCE,TARGET,TYPE,WEIGHT
0,0,undirected,1.0
0,1,undirected,0.5257353210757214
0,2,undirected,0.8767564466950204
0,3,undirected,0.8151675529063492
0,4,undirected,0.9102313878782397
0,5,undirected,0.9612994230805828
0,6,undirected,0.989994455786765
0,7,undirected,0.9416009979394286
0,8,undirected,0.996102833305431
0,9,undirected,0.8355075887845006
0,10,undirected,0.9002563412873238
0,11,undirected,0.9955991370347756
0,12,undirected,0.920267445054079
0,13,undirected,0.9975186834756444
0,14,undirected,0.9364738754211714
0,15,undirected,0.8105924627422187
0,16,undirected,0.9613123679311822
0,17,undirected,0.93155033620745
0,18,undirected,0.9918330451993722
0,19,undirected,0.9242286546805512
0,20,undirected,0.9724700089680588
0,21,undirected,0.9301940882877212
0,22,undirected,0.557395226156861
0,23,undirected,0.9754704292513052
0,24,undirected,0.9466960582127854
0,25,undirected,0.9180300891154408
0,26,undirected,0.9120286015160176
0,27,undirected,0.9944089719650088
0,28,undirected,0.973923109074418
0,29,undirected,0.3849909767461293
0,30,undirected,0.9362855080365567
0,31,undirected,0.8723284664484295
1,1,undirected,1.0
1,2,undirected,0.7154003702812584
1,3,undirected,0.7808904328903271
1,4,undirected,0.6399593982903935
1,5,undirected,0.6043325657387473
1,6,undirected,0.5561839428333483
1,7,undirected,0.679127134483134
1,8,undirected,0.558416202951548
1,9,undirected,0.7940206068801019
1,10,undirected,0.6488597653897044
1,11,undirected,0.5418828299286935
1,12,undirected,0.7103493461313555
1,13,undirected,0.5120684367856536
1,14,undirected,0.6968340179507213
1,15,undirected,0.7923641729985814
1,16,undirected,0.6581071248214359
1,17,undirected,0.671457055186284
1,18,undirected,0.566357489834687
1,19,undirected,0.6168451463787535
1,20,undirected,0.580282293501771
1,21,undirected,0.6033396400574896
1,22,undirected,0.9962640231924186
1,23,undirected,0.5500083543865855
1,24,undirected,0.6786905336147334
1,25,undirected,0.6878420847419535
1,26,undirected,0.6991213199922902
1,27,undirected,0.5308273299462136
1,28,undirected,0.4039150906285215
1,29,undirected,0.0042060703580671
1,30,undirected,0.7172691323159144
1,31,undirected,0.8141454848207877
2,2,undirected,1.0000000000000002
2,3,undirected,0.9877612592740296
2,4,undirected,0.9884831681376378
2,5,undirected,0.9699211598882884
2,6,undirected,0.8662455957044218
2,7,undirected,0.9851513539182748
2,8,undirected,0.8825771912732266
2,9,undirected,0.988673731443612
2,10,undirected,0.9932292930248208
2,11,undirected,0.899428224467155
2,12,undirected,0.9933215209975772
2,13,undirected,0.8497166676821114
2,14,undirected,0.9872662373067316
2,15,undirected,0.9873868285525502
2,16,undirected,0.972204788288085
2,17,undirected,0.9892334121640016
2,18,undirected,0.8855508995565519
2,19,undirected,0.9848080701037806
2,20,undirected,0.9495473705723008
2,21,undirected,0.9801004112507556
2,22,undirected,0.7535647710316367
2,23,undirected,0.8310784102875044
2,24,undirected,0.9764412669900464
2,25,undirected,0.9899340474827608
2,26,undirected,0.9074654798729856
2,27,undirected,0.903958916655402
2,28,undirected,0.7965407680545231
2,29,undirected,0.4425374131150281
2,30,undirected,0.9867434989003744
2,31,undirected,0.9824532267444366
3,3,undirected,1.0
3,4,undirected,0.96425670432368
3,5,undirected,0.926091343042098
3,6,undirected,0.80302478040057
3,7,undirected,0.9542458899217016
3,8,undirected,0.8228650288229041
3,9,undirected,0.9964488337677376
3,10,undirected,0.9697989816530052
3,11,undirected,0.8387726608686541
3,12,undirected,0.973630600028719
3,13,undirected,0.7852526840201419
3,14,undirected,0.9608285633771984
3,15,undirected,0.9987031042288188
3,16,undirected,0.9370378035492932
3,17,undirected,0.9580021383960304
3,18,undirected,0.8279289639492147
3,19,undirected,0.9497940827754848
3,20,undirected,0.8944406226504495
3,21,undirected,0.9381073760554052
3,22,undirected,0.813212509282645
3,23,undirected,0.7663652663065026
3,24,undirected,0.9404768548636284
3,25,undirected,0.9615381159662756
3,26,undirected,0.9036499721043852
3,27,undirected,0.8401265876369808
3,28,undirected,0.7257998872807516
3,29,undirected,0.4404555162753674
3,30,undirected,0.9633295390617512
3,31,undirected,0.982679313407488
4,4,undirected,1.0000000000000002
4,5,undirected,0.985155687420394
4,6,undirected,0.8849630314390958
4,7,undirected,0.9839521872857332
4,8,undirected,0.9054353647385736
4,9,undirected,0.9602893642650904
4,10,undirected,0.9984803696118136
4,11,undirected,0.9252523900728964
4,12,undirected,0.9872555617110216
4,13,undirected,0.8826566859615455
4,14,undirected,0.9840637529286302
4,15,undirected,0.9587955758494384
4,16,undirected,0.9791376303214714
4,17,undirected,0.9878384401294188
4,18,undirected,0.9079311415801452
4,19,undirected,0.99601760830814
4,20,undirected,0.964361389342226
4,21,undirected,0.989710998352789
4,22,undirected,0.6749377272877372
4,23,undirected,0.8476079834942347
4,24,undirected,0.9722049932992416
4,25,undirected,0.9811374363137702
4,26,undirected,0.909309122305459
4,27,undirected,0.930858298425266
4,28,undirected,0.8524051014990796
4,29,undirected,0.5325541185727878
4,30,undirected,0.98316240697381
4,31,undirected,0.9557483626790902
5,5,undirected,0.9999999999999996
5,6,undirected,0.948575527530054
5,7,undirected,0.9928803370295756
5,8,undirected,0.960712852131351
5,9,undirected,0.9341377992106216
5,10,undirected,0.9830529731816808
5,11,undirected,0.9728360344666565
5,12,undirected,0.9847188496143756
5,13,undirected,0.9435212522323724
5,14,undirected,0.9899462885269472
5,15,undirected,0.923228784561127
5,16,undirected,0.9947619485455166
5,17,undirected,0.9924926367068774
5,18,undirected,0.9610046077652568
5,19,undirected,0.9922674089213416
5,20,undirected,0.995046740075819
5,21,undirected,0.9943296836901528
5,22,undirected,0.6427777804120083
5,23,undirected,0.91985120398151
5,24,undirected,0.9901121656398753
5,25,undirected,0.9850014084391332
5,26,undirected,0.9172740232191154
5,27,undirected,0.977362639173836
5,28,undirected,0.9097223550397476
5,29,undirected,0.4515819863530544
5,30,undirected,0.9875906478463315
5,31,undirected,0.9458142369776934
6,6,undirected,1.0
6,7,undirected,0.9384487389449684
6,8,undirected,0.9978117546532864
6,9,undirected,0.8329883939578288
6,10,undirected,0.8785975990594889
6,11,undirected,0.9876860144280392
6,12,undirected,0.9145335480998076
6,13,undirected,0.99262563971028
6,14,undirected,0.933289890541196
6,15,undirected,0.802737389338183
6,16,undirected,0.9560681490155672
6,17,undirected,0.9265320000228312
6,18,undirected,0.9959553271659958
6,19,undirected,0.9043112790899992
6,20,undirected,0.967991877219754
6,21,undirected,0.9165241245316614
6,22,undirected,0.591209117727748
6,23,undirected,0.9943526592245688
6,24,undirected,0.950160174284888
6,25,undirected,0.9183254612688352
6,26,undirected,0.9059464060304776
6,27,undirected,0.987807241266344
6,28,undirected,0.9539836309281382
6,29,undirected,0.2644079920269617
6,30,undirected,0.9314569713075688
6,31,undirected,0.8765348522520936
7,7,undirected,1.0000000000000002
7,8,undirected,0.948770769144032
7,9,undirected,0.9650753703609252
7,10,undirected,0.9849005070125296
7,11,undirected,0.9559357319271202
7,12,undirected,0.9970838907737224
7,13,undirected,0.9234212642930764
7,14,undirected,0.9995222315195352
7,15,undirected,0.9536185465851208
7,16,undirected,0.9971416199033694
7,17,undirected,0.9990072893827856
7,18,undirected,0.95121671351425
7,19,undirected,0.988233531783118
7,20,undirected,0.9855097490759148
7,21,undirected,0.9893893516606176
7,22,undirected,0.7176992377183199
7,23,undirected,0.91350454265695
7,24,undirected,0.9979201117932652
7,25,undirected,0.9969448342957048
7,26,undirected,0.93384539597912
7,27,undirected,0.9606267052270644
7,28,undirected,0.8748480823843849
7,29,undirected,0.3927674201794319
7,30,undirected,0.9978629060105788
7,31,undirected,0.975185854087692
8,8,undirected,1.0
8,9,undirected,0.8481815558341789
8,10,undirected,0.8979425015101867
8,11,undirected,0.9928996070363936
8,12,undirected,0.9274872181906572
8,13,undirected,0.9955781635596596
8,14,undirected,0.944089728189354
8,15,undirected,0.8206093836805273
8,16,undirected,0.966273797657121
8,17,undirected,0.9378033495834648
8,18,undirected,0.9974727176792266
